Date,TEL,MER,AEV,NVDA,META,BTC,SPY,RF_Rate
2021-07-09,18.522253036499023,5.508406826322999,0.8306645468474,19.981138229370117,347.3695983886719,33798.01171875,407.0504455566406,0.0525
2021-07-12,18.44257164001465,5.504807285691388,0.8345159919303394,20.441791534423828,350.085693359375,33155.84765625,408.5083923339844,0.0525
2021-07-13,18.420839309692383,5.473434270014442,0.8261600895629173,20.180204391479492,349.0250244140625,32702.025390625,407.11572265625,0.0525
2021-07-14,18.326669692993164,5.469139038874675,0.8225616981264532,19.77310562133789,344.6038513183594,32822.34765625,407.7232666015625,0.0525
2021-07-15,18.35564613342285,5.439547331912336,0.7970032720750675,18.900876998901367,341.46142578125,31780.73046875,406.3307800292969,0.0525
2021-07-16,18.471546173095703,5.410996888245871,0.807670859054347,18.09840202331543,338.1902160644531,31421.5390625,403.14361572265625,0.0525
2021-07-19,18.2832088470459,5.366811294941436,0.7853870187719174,18.715017318725586,334.016845703125,30817.83203125,397.19012451171875,0.0525
2021-07-20,18.312183380126953,,,18.5478458404541,338.6858215332031,29807.34765625,402.8819274902344,0.0525
2021-07-21,18.22525978088379,5.221932199350979,0.7459903141929971,19.343090057373047,343.216064453125,32110.693359375,406.1437683105469,0.0525
2021-07-22,18.18903923034668,5.355119650328132,0.7752400384662107,19.526458740234375,348.1328430175781,32313.10546875,406.9942626953125,0.0525
2021-07-23,18.03692054748535,5.359953743555995,0.7910415004430225,19.49057960510254,366.57098388671875,33581.55078125,411.1814270019531,0.0525
2021-07-26,17.92826271057129,5.320421051863435,0.7771401536429737,19.227497100830078,369.2176818847656,37337.53515625,412.1908264160156,0.0525
2021-07-27,17.79787826538086,5.407769656539974,0.7942661683043089,19.141782760620117,364.6081848144531,39406.94140625,410.3122253417969,0.0525
2021-07-28,17.674732208251953,5.290900370289599,0.7926442502306514,19.435773849487305,370.0304870605469,39995.90625,410.1440124511719,0.0525
2021-07-29,17.83409881591797,5.3166068002788025,0.7865392082809465,19.59422492980957,355.2007751464844,40008.421875,411.8450927734375,0.0525
2021-07-30,17.732685089111328,5.2731070414429215,0.7481842443707694,19.431787490844727,353.1983337402344,42235.546875,409.8449401855469,0.0525
2021-08-02,17.80512046813965,5.309309228214585,0.7707707589979695,19.68192481994629,348.8861999511719,39201.9453125,408.9850158691406,0.0525
2021-08-03,17.747169494628906,5.3837686216051654,0.7905533849568923,19.7466983795166,348.182373046875,38152.98046875,412.3123474121094,0.0525
2021-08-04,17.776145935058594,5.378610026804015,0.8017741439209717,20.20411491394043,355.79559326171875,39747.50390625,410.2842102050781,0.0525
2021-08-05,17.783388137817383,5.465798575950604,0.804798650613315,20.565868377685547,359.8102722167969,40869.5546875,412.8824768066406,0.0525
2021-08-06,18.138336181640625,5.492537313432836,0.8069651741293532,20.295795440673828,360.3455810546875,42816.5,413.56475830078125,0.0525
2021-08-09,17.732685089111328,5.320616572847783,0.7882394922737456,20.22504425048828,358.4620666503906,46365.40234375,413.2283020019531,0.0525
2021-08-10,17.5588321685791,5.485977476151801,0.7978881857500087,19.86728286743164,357.9862976074219,45585.03125,413.7422790527344,0.0525
2021-08-11,17.602294921875,5.563139159130463,0.7913426968891129,19.63109588623047,356.8265075683594,45593.63671875,414.77044677734375,0.0525
2021-08-12,17.71819305419922,5.559857819754437,0.7793729265191488,19.836387634277344,359.4930419921875,44428.2890625,416.01348876953125,0.0525
2021-08-13,18.152820587158203,5.732697919980719,0.7314131828940919,20.118412017822266,360.01849365234375,47793.3203125,416.77056884765625,0.0525
2021-08-16,18.102113723754883,5.757587769661782,0.7716354742845688,19.881235122680664,363.3690490722656,46004.484375,417.75189208984375,0.0525
2021-08-17,18.322525024414062,5.746334898974517,0.7802814340559575,19.39093017578125,355.3296813964844,44695.359375,415.0134582519531,0.0525
2021-08-18,18.487455368041992,5.630519326219127,0.7853092744463519,18.974369049072266,352.35577392578125,44801.1875,410.4710998535156,0.0525
2021-08-19,18.172582626342773,5.74314300691828,0.8179027799507756,19.729759216308594,352.02862548828125,46717.578125,411.1066589355469,0.0525
2021-08-20,18.554927825927734,5.674487039679911,0.8015708965142252,20.744245529174805,356.2416687011719,49339.17578125,414.37786865234375,0.0525
2021-08-23,18.479963302612305,5.591928579963346,0.7870490225535599,21.88231086730957,360.1870422363281,49546.1484375,418.02294921875,0.0525
2021-08-24,18.52494239807129,5.748955587195882,0.8036602274142339,21.717880249023438,362.3282165527344,47706.1171875,418.6864929199219,0.0525
2021-08-25,19.784427642822266,5.813156684344565,0.8318827668975843,22.136432647705078,365.1831359863281,48960.7890625,419.5650329589844,0.0525
2021-08-26,21.45624542236328,5.8209554752391535,0.843034930896705,21.991933822631836,361.2080383300781,46942.21875,417.08831787109375,0.0525
2021-08-27,21.598684310913086,5.7139478883887485,0.8079722803581282,22.557973861694336,369.3861999511719,49058.66796875,420.8175048828125,0.0525
2021-08-30,21.68865203857422,,,22.609800338745117,377.3463134765625,47054.984375,422.6680603027344,0.0525
2021-08-31,21.778614044189453,5.653568443491127,0.8630713528095496,22.3117733001709,376.0775146484375,47166.6875,422.0418701171875,0.0525
2021-09-01,21.928552627563477,5.746756054452368,0.881558826726126,22.367591857910156,378.7242126464844,48847.02734375,422.2660827636719,0.0525
2021-09-02,22.850675582885742,5.633746449841574,0.8796481326935034,22.322738647460938,372.01312255859375,49327.72265625,423.5652770996094,0.0525
2021-09-03,21.906063079833984,5.818108653082588,0.9014253917301869,22.768274307250977,372.984619140625,50025.375,423.46246337890625,0.0525
2021-09-07,22.011018753051758,5.78834711004856,0.8900533738671768,22.58786964416504,378.85302734375,46811.12890625,421.9483642578125,0.0525
2021-09-08,21.8085994720459,5.841430587172304,0.8902180175656422,22.265920639038086,374.283203125,46091.390625,421.4342956542969,0.0525
2021-09-09,21.598684310913086,5.789316692201701,0.8912762467719456,22.10445213317871,374.7094421386719,46391.421875,419.6304931640625,0.0525
2021-09-10,21.351287841796875,5.895157942757772,0.9236282880342557,22.40447425842285,375.39349365234375,44883.91015625,416.3219299316406,0.0525
2021-09-13,21.703641891479492,5.964708696772013,0.9183408117763492,22.079538345336914,373.232421875,44963.07421875,417.38739013671875,0.0525
2021-09-14,22.168455123901367,5.9076798215086885,0.9031741015255657,22.16924285888672,373.2523193359375,47092.4921875,415.13494873046875,0.0525
2021-09-15,22.085987091064453,5.940752710947189,0.8957165896727989,22.267915725708008,370.6650085449219,48176.34765625,418.6024169921875,0.0525
2021-09-16,22.543304443359375,5.954057123160915,0.9474192246651321,22.16924285888672,369.8125,47783.359375,417.9388122558594,0.0525
2021-09-17,21.928552627563477,5.9152676775461766,0.9992006212071245,21.828359603881836,361.5450744628906,47267.51953125,413.86773681640625,0.0525
2021-09-20,22.123472213745117,5.776534220496369,1.0103937883947802,21.04393196105957,352.60357666015625,42843.80078125,406.96685791015625,0.0525
2021-09-21,23.93023681640625,5.864166946101715,1.081081117274534,21.176504135131836,354.36810302734375,40693.67578125,406.5823669433594,0.0525
2021-09-22,24.949819564819336,5.735109732275354,1.0743373960286644,21.869232177734375,340.2222900390625,43574.5078125,410.5484619140625,0.0525
2021-09-23,24.822372436523438,5.798828371651136,1.0555059176481434,22.408458709716797,342.9483642578125,44895.09765625,415.53662109375,0.0525
2021-09-24,25.129743576049805,5.819332737812411,1.0363195286515252,22.008766174316406,349.8874206542969,42839.75,416.2210998535156,0.0525
2021-09-27,24.522493362426758,5.830708748985782,1.0452756062496458,21.58914566040039,350.5020446777344,42235.73046875,415.0303039550781,0.0525
2021-09-28,24.230113983154297,5.808407773685161,0.932092463682585,20.631284713745117,337.68463134765625,41034.54296875,406.6667785644531,0.0525
2021-09-29,23.945228576660156,5.822831247480077,0.978314071546316,20.44988441467285,336.65362548828125,41564.36328125,407.3512878417969,0.0525
2021-09-30,24.41753578186035,5.832843983362276,0.9512624751389482,20.648235321044922,336.43560791015625,43790.89453125,402.3724060058594,0.0525
2021-10-01,24.222618103027344,5.811564478237415,0.9588103011233445,20.674148559570312,340.0240478515625,48116.94140625,407.15423583984375,0.0525
2021-10-04,24.627452850341797,5.766989973809507,0.9677483175228283,19.66745376586914,323.39013671875,49112.90234375,401.9036560058594,0.0525
2021-10-05,24.792383193969727,5.790558480069452,0.9843949416118067,20.38409996032715,330.0615234375,51514.8125,406.08538818359375,0.0525
2021-10-06,25.047279357910156,5.820629771723101,0.9701049619538501,20.632286071777344,330.73565673828125,55361.44921875,407.7731018066406,0.0525
2021-10-07,24.48501205444336,5.748817969247553,0.9172602049908639,21.006059646606445,326.35406494140625,53805.984375,411.2986145019531,0.0525
2021-10-08,24.784889221191406,5.686417826213788,0.9220684461256385,20.762859344482422,327.1768798828125,53967.84765625,410.5484619140625,0.0525
2021-10-11,24.39504623413086,5.77383167404732,0.9441796658758888,20.627302169799805,322.616943359375,57484.7890625,407.5761413574219,0.0525
2021-10-12,24.057680130004883,5.7176470588235295,0.9205882352941177,20.60338020324707,320.9515686035156,56041.05859375,406.57293701171875,0.0525
2021-10-13,23.93023681640625,5.669445976476469,0.9220206259321594,20.870500564575195,321.7148742675781,57401.09765625,408.03558349609375,0.0525
2021-10-14,24.005207061767578,5.852013507100702,0.9392977612244686,21.674869537353516,325.6701354980469,57321.5234375,414.89898681640625,0.0525
2021-10-15,24.29758644104004,5.885247479656825,0.9536462889276696,21.79047966003418,321.9329528808594,61593.94921875,418.05889892578125,0.0525
2021-10-18,23.87775993347168,5.889081895843805,0.9565320560898344,22.14930534362793,332.4208679199219,62026.078125,419.29656982421875,0.0525
2021-10-19,23.975217819213867,5.839702275691609,0.9768763706148548,22.21708869934082,337.0303039550781,64261.9921875,422.5313720703125,0.0525
2021-10-20,24.32007598876953,5.770175011421541,0.9721703984525741,22.030698776245117,337.8135070800781,65992.8359375,424.1908874511719,0.0525
2021-10-21,23.765302658081055,5.827111809597898,1.0255402443054966,22.617765426635742,338.9039001464844,62210.171875,425.2973937988281,0.0525
2021-10-22,23.510408401489258,5.783274596429506,1.0070671649587022,22.651662826538086,321.7841796875,60692.265625,424.8565673828125,0.0525
2021-10-25,23.742813110351562,5.78207831274353,0.9971818767035537,23.0902156829834,325.8287048339844,63039.82421875,427.1351013183594,0.0525
2021-10-26,24.27509880065918,5.810861581946376,0.9711033084405298,24.636146545410156,313.0608215332031,60363.79296875,427.51947021484375,0.0525
2021-10-27,24.17763328552246,5.802517685181079,0.9569236792679983,24.371017456054688,309.5021057128906,58482.38671875,425.62548828125,0.0525
2021-10-28,24.784889221191406,5.787311557580698,0.9520423790968929,24.859413146972656,314.1611633300781,60622.13671875,429.7322692871094,0.0525
2021-10-29,24.60495948791504,5.6618663991988605,0.9548234624432922,25.483366012573242,320.7532958984375,62227.96484375,430.6043395996094,0.0525
2021-11-01,24.717416763305664,,,25.74251937866211,327.10748291015625,61004.40625,431.34503173828125,0.0525
2021-11-02,24.47751235961914,5.6926372166632415,0.9857981521538784,26.31463623046875,325.2240295410156,63226.40234375,433.0890197753906,0.0525
2021-11-03,24.402544021606445,5.688938531038379,1.001531660971267,26.5109920501709,328.7331848144531,62970.046875,435.7330017089844,0.0525
2021-11-04,24.529993057250977,5.780802842286187,1.0062148292033977,29.703514099121094,332.9263610839844,61452.23046875,437.7864685058594,0.0525
2021-11-05,24.82986831665039,5.846213603800303,1.0196192878492392,29.654672622680664,338.1604309082031,61125.67578125,439.30548095703125,0.0525
2021-11-08,24.60495948791504,5.941026968245646,1.0222937709573194,30.703231811523438,335.6722412109375,67566.828125,439.6804504394531,0.0525
2021-11-09,24.80738067626953,5.920934673470017,1.018719736748545,30.556711196899414,332.4505920410156,66971.828125,438.2271423339844,0.0525
2021-11-10,25.692018508911133,5.923566681080613,1.0350318125544082,29.36263084411621,324.787841796875,64995.23046875,434.70166015625,0.0525
2021-11-11,25.6545352935791,5.976,1.026,30.29058837890625,324.886962890625,64949.9609375,434.8422546386719,0.0525
2021-11-12,25.61704444885254,5.945137157107232,1.0194513715710722,30.29058837890625,337.9225158691406,64155.94140625,438.1239318847656,0.0525
2021-11-15,25.549579620361328,5.978718967867476,1.0238907567536644,29.926776885986328,344.53448486328125,63557.87109375,438.2740783691406,0.0525
2021-11-16,25.984397888183594,5.9458381669035605,1.0155316360083106,30.10419464111328,339.9744567871094,60161.24609375,440.0086975097656,0.0525
2021-11-17,25.624544143676758,5.992316397018587,1.0099409657896494,29.165281295776367,337.8034973144531,60368.01171875,438.9398193359375,0.0525
2021-11-18,25.317171096801758,5.864706573344575,1.018178224538989,31.571380615234375,335.74169921875,56942.13671875,440.4305725097656,0.0525
2021-11-19,25.06976890563965,5.961251772517155,1.0094386334795715,32.87710189819336,342.2940673828125,58119.578125,439.64300537109375,0.0525
2021-11-22,24.799880981445312,5.879920335982238,1.010425202908494,31.851463317871094,338.0414733886719,56289.2890625,438.4052734375,0.0525
2021-11-23,25.15973472595215,5.99187777327423,1.0164439522980047,31.642148971557617,334.31414794921875,57569.07421875,438.98663330078125,0.0525
2021-11-24,25.789478302001953,5.9465813954736895,1.0307407752154394,32.567115783691406,338.0909729003906,56280.42578125,440.1587219238281,0.0525
2021-11-26,24.91983413696289,5.857189617612379,1.0359655105981078,31.399944305419922,330.22015380859375,53569.765625,430.3417053222656,0.0525
2021-11-29,25.06976890563965,5.718256535333987,0.9748833190447874,33.266822814941406,335.08740234375,57806.56640625,435.62060546875,0.0525
2021-11-30,24.957317352294922,,,32.5691032409668,321.6354675292969,57005.42578125,427.1443786621094,0.0525
2021-12-01,23.937734603881836,5.915398028839557,0.9627409543581159,31.336002349853516,307.8962097167969,57229.828125,422.4000549316406,0.0525
2021-12-02,24.207622528076172,5.944284561054177,0.9973232602435793,32.02482986450195,307.68804931640625,56477.81640625,428.86962890625,0.0525
2021-12-03,24.41004180908203,5.85828909960613,1.0217253361855436,30.59634017944336,304.1689147949219,53598.24609375,425.137939453125,0.0525
2021-12-06,25.08476448059082,5.861561675211377,1.0570680715974416,29.94240951538086,315.1028747558594,50582.625,430.1730041503906,0.0525
2021-12-07,25.08476448059082,5.78618842994348,1.060140688362932,32.32488250732422,319.9999084472656,50700.0859375,439.0710144042969,0.0525
2021-12-08,25.677021026611328,,,31.725772857666016,327.68243408203125,50504.796875,440.233642578125,0.0525
2021-12-09,25.744495391845703,5.904572654171599,1.1013916668050727,30.393980026245117,326.9488220214844,47672.12109375,437.2614440917969,0.0525
2021-12-10,25.93191909790039,5.88363567837334,1.1477847229710794,30.1028995513916,326.87945556640625,47243.3046875,441.3775634765625,0.0525
2021-12-13,25.44462013244629,6.080545125526815,1.192423892984439,28.072315216064453,331.5781555175781,46737.48046875,437.4676818847656,0.0525
2021-12-14,25.384641647338867,5.934823758164777,1.1576276134830428,28.247758865356445,330.8347473144531,46612.6328125,434.4579162597656,0.0525
2021-12-15,25.489599227905273,5.92474913244327,1.141665801325362,30.363082885742188,338.6858215332031,48896.72265625,441.24639892578125,0.0525
2021-12-16,26.6141414642334,6.075091900730495,1.1214022098725471,28.297605514526367,331.984619140625,47665.42578125,437.3551940917969,0.0525
2021-12-17,27.85113525390625,6.141228039450943,1.1122224071448614,27.713451385498047,330.88433837890625,46202.14453125,432.70050048828125,0.0525
2021-12-20,27.828645706176758,6.1229410902831125,1.1309763234348398,27.631698608398438,322.616943359375,46880.27734375,428.0993347167969,0.0525
2021-12-21,27.67120933532715,6.012575302885729,1.131128296947566,28.983436584472656,331.290771484375,48936.61328125,435.70196533203125,0.0525
2021-12-22,27.66371726989746,6.083419438280962,1.1484210952794423,29.307415008544922,327.57342529296875,48628.51171875,440.0585021972656,0.0525
2021-12-23,27.753673553466797,6.017135052067693,1.156604933021621,29.54665756225586,332.3216247558594,50784.5390625,442.79656982421875,0.0525
2021-12-27,27.68620491027832,6.026210826908028,1.1627419426502514,30.847545623779297,343.1664733886719,50640.41796875,449.0630187988281,0.0525
2021-12-28,27.476293563842773,6.0159361635499,1.1762948028398064,30.22650718688965,343.20611572265625,47588.85546875,448.696044921875,0.0525
2021-12-29,27.4612979888916,5.924755800227232,1.1513775438441587,29.906522750854492,339.9546203613281,46444.7109375,449.27008056640625,0.0525
2021-12-30,27.61873435974121,,,29.492828369140625,341.36224365234375,47178.125,448.02801513671875,0.0525
2021-12-31,26.77907371520996,5.761686278585845,1.0627500605318403,29.318378448486328,333.4220275878906,46306.4453125,446.8990173339844,0.0525
2022-01-03,26.62163734436035,5.850428084194991,1.0959723309605873,30.02614402770996,335.5929870605469,46458.1171875,449.4864501953125,0.0525
2022-01-04,26.89902687072754,,,29.197757720947266,333.6004638671875,45897.57421875,449.33587646484375,0.0525
2022-01-05,27.236391067504883,5.874939321721318,1.0741638231794093,27.517066955566406,321.34808349609375,43569.00390625,440.7077331542969,0.0525
2022-01-06,27.01897621154785,5.993318995048765,1.114167826292672,28.089262008666992,329.56585693359375,43160.9296875,440.29364013671875,0.0525
2022-01-07,26.921512603759766,5.933682408586701,1.0994764462969475,27.161195755004883,328.9017028808594,41557.90234375,438.55291748046875,0.0525
2022-01-10,27.258878707885742,5.9841921094355515,1.1425432062727798,27.3137149810791,325.214111328125,41821.26171875,438.0072326660156,0.0525
2022-01-11,27.513774871826172,5.937560632383162,1.1343804604651047,27.729402542114258,331.45928955078125,42735.85546875,441.9967956542969,0.0525
2022-01-12,27.74617576599121,6.036175859439175,1.16987773171541,27.910825729370117,330.35888671875,43949.1015625,443.19171142578125,0.0525
2022-01-13,28.33094024658203,6.019607843137255,1.1764705882352942,26.49131202697754,323.637939453125,42591.5703125,437.08514404296875,0.0525
2022-01-14,28.09103775024414,5.986925678499883,1.1708459605931976,26.857147216796875,329.0107421875,43099.69921875,437.26385498046875,0.0525
2022-01-18,27.19140625,6.086956467655522,1.1810947100026736,25.821430206298828,315.3804016113281,42375.6328125,429.5201110839844,0.0525
2022-01-19,27.506275177001953,5.969861090035039,1.2036321874083589,24.988061904907227,316.8079528808594,41744.328125,425.0601501464844,0.0525
2022-01-20,27.258878707885742,6.0718188015600205,1.175222144561088,24.07394790649414,313.8042907714844,40680.41796875,420.3556213378906,0.0525
2022-01-21,27.356338500976562,6.111757749408588,1.221381429604034,23.30039405822754,300.5308837890625,36457.31640625,412.10369873046875,0.0525
2022-01-24,27.168916702270508,6.157154044947364,1.2412040693782782,23.29839515686035,306.02264404296875,36654.328125,413.8538513183594,0.0525
2022-01-25,27.52876853942871,6.299395879738926,1.243761732728971,22.253694534301758,297.53717041015625,36954.00390625,408.80120849609375,0.0525
2022-01-26,27.056459426879883,6.369107531917006,1.2248283715225012,22.700281143188477,292.0652160644531,36852.12109375,407.7755126953125,0.0525
2022-01-27,26.96649742126465,6.355685036948438,1.2244897777607082,21.874895095825195,292.0751647949219,37138.234375,405.761962890625,0.0525
2022-01-28,27.4612979888916,6.2907779203589005,1.2172557895431309,22.768070220947266,299.0835876464844,37784.33203125,415.8392028808594,0.0525
2022-01-31,27.423809051513672,6.571856519323269,1.2359013752757193,24.408891677856445,310.53302001953125,38483.125,423.328857421875,0.0525
2022-02-01,27.13142967224121,,,24.560407638549805,316.22308349609375,38743.2734375,426.1893615722656,0.0525
2022-02-02,27.221391677856445,6.437608645801521,1.2222069877357078,25.162508010864258,320.1882629394531,36952.984375,430.3293151855469,0.0525
2022-02-03,27.071456909179688,6.590998239864289,1.1741683325173913,23.872583389282227,235.69027709960938,37154.6015625,420.2144775390625,0.0525
2022-02-04,27.73868179321289,6.757153874326954,1.2143291020529596,24.242412567138672,235.02609252929688,41500.875,422.1904296875,0.0525
2022-02-07,27.611238479614258,6.6653782363758864,1.1944420458840455,24.65012550354004,222.95213317871094,43840.28515625,420.8354797363281,0.0525
2022-02-08,27.521270751953125,6.772445780441439,1.180340550305508,25.028926849365234,218.26332092285156,44118.4453125,424.2980041503906,0.0525
2022-02-09,28.945690155029297,6.949956606017496,1.1702642808739767,26.62090301513672,229.9804229736328,44338.796875,430.5081481933594,0.0525
2022-02-10,28.016069412231445,6.809736061718577,1.157655130492158,25.742679595947266,226.08462524414062,43565.11328125,422.7738037109375,0.0525
2022-02-11,26.546667098999023,6.750972562234113,1.118677009592108,23.873579025268555,217.63877868652344,42407.9375,414.43719482421875,0.0525
2022-02-14,26.32925796508789,7.079256819284712,1.135223365633916,24.190582275390625,215.8048858642578,42586.91796875,413.082275390625,0.0525
2022-02-15,26.10434913635254,6.977648098668163,1.1836734518353513,26.411563873291016,219.076171875,44575.203125,419.7439880371094,0.0525
2022-02-16,26.269285202026367,7.038408920962063,1.228309590084792,26.42751121520996,214.65501403808594,43961.859375,420.2144775390625,0.0525
2022-02-17,26.254283905029297,7.0459545660688025,1.2223368694727095,24.42982292175293,205.90185546875,40538.01171875,411.2381286621094,0.0525
2022-02-18,25.841957092285156,7.071178781558053,1.190198408777098,23.567548751831055,204.3653564453125,40030.9765625,408.5753173828125,0.0525
2022-02-22,26.006887435913086,7.102658813705371,1.222588812195187,23.316341400146484,200.3208770751953,38286.02734375,404.1905822753906,0.0525
2022-02-23,26.164325714111328,7.122423815552372,1.2026387754129415,22.316499710083008,196.7224884033203,37296.5703125,397.02081298828125,0.0525
2022-02-24,25.856950759887695,7.100939115505111,1.1727308539243289,23.6732120513916,205.79281616210938,38332.609375,402.9955749511719,0.0525
2022-02-25,26.531675338745117,,,24.08092498779297,208.64773559570312,39214.21875,411.8873291015625,0.0525
2022-02-28,26.38173484802246,7.184974242339268,1.1695107530329405,24.308208465576172,209.1929473876953,43193.234375,410.8334655761719,0.0525
2022-03-01,26.119340896606445,7.176287222311159,1.209048390715467,23.403066635131836,201.71859741210938,44354.63671875,404.57635498046875,0.0525
2022-03-02,25.91692543029785,6.8040437275258965,1.1858476210830848,24.147836685180664,206.29837036132812,43924.1171875,412.01910400390625,0.0525
2022-03-03,26.171817779541016,7.000406983845148,1.2093726350828828,23.643348693847656,201.20310974121094,42451.7890625,409.9678649902344,0.0525
2022-03-04,26.389232635498047,7.0754901734343685,1.1934795547619683,22.867664337158203,198.31845092773438,39137.60546875,406.6370544433594,0.0525
2022-03-07,26.276777267456055,6.846673296956497,1.1918997457800324,21.28838539123535,185.83804321289062,38062.0390625,394.6496887207031,0.0525
2022-03-08,26.674118041992188,6.840205067335603,1.115333437368333,21.44990348815918,188.63348388671875,38737.26953125,391.6575927734375,0.0525
2022-03-09,26.60664939880371,7.071839922967816,1.0978461170736327,22.9454345703125,196.7720489501953,41982.92578125,402.158203125,0.0525
2022-03-10,26.02937889099121,7.17899574183872,1.139325405371895,22.59049415588379,193.5106964111328,39437.4609375,400.3423156738281,0.0525
2022-03-11,25.89443588256836,7.046679494449266,1.1617498625983924,22.034160614013672,185.9768524169922,38794.97265625,395.25189208984375,0.0525
2022-03-14,25.324665069580078,6.766773422410952,1.1462631432655481,21.266454696655273,185.00537109375,39666.75390625,392.36334228515625,0.0525
2022-03-15,25.80246353149414,6.8376066394423605,1.1377017713961037,22.904552459716797,190.3583526611328,39338.78515625,400.99151611328125,0.0525
2022-03-16,25.69491958618164,7.235752468072965,1.1234457779376446,24.423015594482422,201.8573455810547,41143.9296875,409.8831787109375,0.0525
2022-03-17,25.702600479125977,7.232096970546247,1.1202097291679438,24.692211151123047,206.03074645996094,40951.37890625,415.0111083984375,0.0525
2022-03-18,25.40302085876465,6.852879220642832,1.0857088100823025,26.37418556213379,214.60545349121094,41801.15625,419.55670166015625,0.0525
2022-03-21,25.456789016723633,6.832629158598679,1.094362608967755,26.654348373413086,209.64895629882812,41077.99609375,419.43402099609375,0.0525
2022-03-22,25.756372451782227,7.025476237444807,1.0828884411421147,26.44497299194336,214.7640380859375,42358.80859375,424.3420104980469,0.0525
2022-03-23,25.940731048583984,7.123809523809523,1.0914285714285714,25.557628631591797,211.60179138183594,42892.95703125,418.87725830078125,0.0525
2022-03-24,27.3695068359375,7.215336815680994,1.1041940245633182,28.066131591796875,217.65859985351562,43960.93359375,425.19146728515625,0.0525
2022-03-25,27.423276901245117,7.041043934418974,1.1248497017181533,27.609493255615234,219.8890380859375,44348.73046875,427.2678527832031,0.0525
2022-03-28,27.907222747802734,7.156279752260473,1.1332693819898016,28.13492774963379,221.64361572265625,47128.00390625,430.30712890625,0.0525
2022-03-29,27.53849983215332,7.118188940964045,1.1320030930374088,28.57062339782715,227.8590545654297,47465.73046875,435.6303405761719,0.0525
2022-03-30,27.41559410095215,7.07423911822212,1.125883792308029,27.607501983642578,225.8665313720703,47062.6640625,432.9403991699219,0.0525
2022-03-31,26.993106842041016,7.169449158014115,1.1418153771462523,27.20470428466797,220.42433166503906,45538.67578125,426.27685546875,0.0525
2022-04-01,26.77802276611328,7.21538049186518,1.1494807605419246,26.632413864135742,222.89268493652344,46281.64453125,427.4849853515625,0.0525
2022-04-04,27.131376266479492,7.2467138670921685,1.1631964473663192,27.278486251831055,231.8539581298828,46622.67578125,431.1470947265625,0.0525
2022-04-05,27.139062881469727,7.273858866364886,1.16692922989811,25.85374641418457,229.82179260253906,45555.9921875,425.70111083984375,0.0525
2022-04-06,27.707494735717773,7.14146729633792,1.1266783554712958,24.33428192138672,221.3561553955078,43206.73828125,421.4443664550781,0.0525
2022-04-07,27.215877532958984,7.240434709898866,1.0979188435568596,24.135875701904297,221.00917053222656,43503.84765625,423.56805419921875,0.0525
2022-04-08,27.530820846557617,7.253122449313256,1.0957257176101576,23.050121307373047,220.3945770263672,42287.6640625,422.4354553222656,0.0525
2022-04-11,27.077608108520508,7.218453167252402,1.081604959002911,21.851699829101562,214.57569885253906,39521.90234375,415.2149963378906,0.0525
2022-04-12,27.039196014404297,6.951861564271973,1.0623026344083,21.439929962158203,212.27589416503906,40127.18359375,413.6765441894531,0.0525
2022-04-13,27.500093460083008,6.937368441895241,1.1041946180984556,22.13684844970703,213.11851501464844,41166.73046875,418.4146728515625,0.0525
2022-04-14,27.477046966552734,,,21.194664001464844,208.35035705566406,39935.515625,413.2047119140625,0.0525
2022-04-18,27.776630401611328,6.938587630516028,1.0877481989828304,21.71809959411621,208.9352264404297,40826.21484375,413.3746032714844,0.0525
2022-04-19,27.953306198120117,6.810377956317712,1.0492178924298996,22.131860733032227,215.41830444335938,41502.75,420.0475158691406,0.0525
2022-04-20,28.575515747070312,6.7505744929795215,1.0687776826623931,21.417999267578125,198.67530822753906,41374.37890625,419.73602294921875,0.0525
2022-04-21,27.69981575012207,6.722720957201037,1.0701318180877148,20.12286949157715,186.43283081054688,40527.36328125,413.4594421386719,0.0525
2022-04-22,27.45400619506836,6.474094313538969,1.0825066521314424,19.45685577392578,182.50730895996094,39740.3203125,402.1145324707031,0.0525
2022-04-25,27.73822593688965,6.5331043884158095,1.0856706766964357,19.842708587646484,185.36224365234375,40458.30859375,404.44580078125,0.0525
2022-04-26,27.930265426635742,6.604994758566967,1.0678392102467058,18.732025146484375,179.3748016357422,38117.4609375,392.73272705078125,0.0525
2022-04-27,27.807355880737305,6.674294606516949,1.0392830173004963,18.360132217407227,173.42703247070312,39241.12109375,393.8370056152344,0.0525
2022-04-28,28.652332305908203,6.847846889952153,1.0421052631578949,19.723058700561523,203.93910217285156,39773.828125,403.7850646972656,0.0525
2022-04-29,27.31573486328125,6.70471824186588,0.9627092594733643,18.491743087768555,198.72488403320312,38609.82421875,388.86297607421875,0.0525
2022-05-02,26.954702377319336,6.688323863048218,0.9688514853044133,19.474807739257812,209.29209899902344,38529.328125,391.2037048339844,0.0525
2022-05-03,27.430959701538086,,,19.54360008239746,210.1842498779297,37750.453125,392.99700927734375,0.0525
2022-05-04,28.022443771362305,6.401364356067614,0.9787758111038846,20.273418426513672,221.46519470214844,39698.37109375,404.9649353027344,0.0525
2022-05-05,28.61392593383789,6.497713471311303,0.98418445980419,18.787857055664062,206.4669189453125,36575.140625,390.5712585449219,0.0525
